query_id,protein_name,organism,e-value,score
XP_024100152.1, 39S ribosomal protein L3,Pongo abelii,0.0,1835.0
XP_003265467.1, 39S ribosomal protein L3,Nomascus leucogenys,0.0,1824.0
XP_009199979.2, 39S ribosomal protein L3,Papio anubis,0.0,1794.0
XP_002759663.1, 39S ribosomal protein L3,Callithrix jacchus,0.0,1696.0
XP_021522297.1, 39S ribosomal protein L3,Aotus nancymaae,0.0,1682.0
XP_045394651.1, 39S ribosomal protein L3,Lemur catta,0.0,1665.0
XP_001497211.1, 39S ribosomal protein L3,Equus caballus,0.0,1654.0
XP_032264596.1, 39S ribosomal protein L3,Phoca vitulina,0.0,1650.0
XP_010623754.1, 39S ribosomal protein L3,Fukomys damarensis,0.0,1646.0
XP_034850554.1, 39S ribosomal protein L3,Mirounga leonina,0.0,1646.0
XP_019486535.1, PREDICTED: 39S ribosomal protein L3,Hipposideros armiger,0.0,1642.0
XP_003476771.1, 39S ribosomal protein L3,Cavia porcellus,0.0,1640.0
XP_012622346.1, 39S ribosomal protein L3,Microcebus murinus,0.0,1634.0
XP_003992173.2, 39S ribosomal protein L3,Felis catus,0.0,1623.0
XP_015995773.2, 39S ribosomal protein L3,Rousettus aegyptiacus,0.0,1621.0
XP_008823318.1, 39S ribosomal protein L3,Nannospalax galili,0.0,1620.0
XP_024421572.1, 39S ribosomal protein L3,Desmodus rotundus,0.0,1620.0
XP_036848033.1, 39S ribosomal protein L3,Manis javanica,0.0,1619.0
XP_047624189.1, 39S ribosomal protein L3,Phacochoerus africanus,0.0,1617.0
XP_036750659.1, 39S ribosomal protein L3,Manis pentadactyla,0.0,1614.0
XP_037655240.1, 39S ribosomal protein L3,Choloepus didactylus,0.0,1608.0
XP_006907312.1, 39S ribosomal protein L3,Pteropus alecto,0.0,1605.0
XP_004283470.1, 39S ribosomal protein L3,Orcinus orca,0.0,1604.0
XP_002722112.2, 39S ribosomal protein L3,Oryctolagus cuniculus,0.0,1596.0
XP_039098166.1, 39S ribosomal protein L3,Hyaena hyaena,0.0,1592.0
XP_005327065.1, 39S ribosomal protein L3,Ictidomys tridecemlineatus,0.0,1592.0
XP_036999796.1, 39S ribosomal protein L3,Artibeus jamaicensis,0.0,1590.0
XP_005406898.1, PREDICTED: 39S ribosomal protein L3,Chinchilla lanigera,0.0,1588.0
XP_006840085.1, PREDICTED: 39S ribosomal protein L3,Chrysochloris asiatica,0.0,1585.0
XP_029796154.1, 39S ribosomal protein L3,Suricata suricatta,0.0,1583.0
XP_020041498.1, 39S ribosomal protein L3,Castor canadensis,0.0,1576.0
NP_001073786.1, 39S ribosomal protein L3,Bos taurus,0.0,1575.0
XP_004704235.1, 39S ribosomal protein L3,Echinops telfairi,0.0,1574.0
XP_005074891.1, 39S ribosomal protein L3,Mesocricetus auratus,0.0,1574.0
XP_037380290.1, 39S ribosomal protein L3,Talpa occidentalis,0.0,1573.0
XP_040818838.1, 39S ribosomal protein L3,Ochotona curzoniae,0.0,1569.0
XP_027270158.1, 39S ribosomal protein L3,Cricetulus griseus,0.0,1560.0
XP_028725725.1, 39S ribosomal protein L3,Peromyscus leucopus,0.0,1556.0
XP_049995436.1, 39S ribosomal protein L3,Microtus fortis,0.0,1542.0
XP_004664382.2, 39S ribosomal protein L3,Jaculus jaculus,0.0,1539.0
XP_005368523.1, 39S ribosomal protein L3,Microtus ochrogaster,0.0,1530.0
NP_444389.2, 39S ribosomal protein L3,Mus musculus,0.0,1525.0
XP_004464796.1, 39S ribosomal protein L3,Dasypus novemcinctus,0.0,1518.0
NP_001100322.1, 39S ribosomal protein L3,Rattus norvegicus,0.0,1501.0
XP_003420953.1, 39S ribosomal protein L3,Loxodonta africana,0.0,1496.0
XP_052043425.1, 39S ribosomal protein L3,Apodemus sylvaticus,0.0,1493.0
XP_031200237.1, 39S ribosomal protein L3,Mastomys coucha,0.0,1490.0
XP_005863644.1, PREDICTED: 39S ribosomal protein L3,Myotis brandtii,0.0,1487.0
XP_021498723.1, 39S ribosomal protein L3,Meriones unguiculatus,0.0,1483.0
XP_007537175.1, PREDICTED: 39S ribosomal protein L3,Erinaceus europaeus,0.0,1464.0
XP_036614505.1, 39S ribosomal protein L3,Trichosurus vulpecula,0.0,1373.0
XP_043825245.1, 39S ribosomal protein L3,Dromiciops gliroides,0.0,1356.0
XP_027727701.1, 39S ribosomal protein L3,Vombatus ursinus,0.0,1352.0
XP_020842925.1, 39S ribosomal protein L3,Phascolarctos cinereus,0.0,1347.0
XP_007505170.1, PREDICTED: 39S ribosomal protein L3,Monodelphis domestica,0.0,1346.0
XP_031796016.1, 39S ribosomal protein L3,Sarcophilus harrisii,0.0,1323.0
XP_030406959.1, LOW QUALITY PROTEIN: 39S ribosomal protein L3,Gopherus evgoodei,3.3231599999999997e-172,1266.0
XP_039383974.1, 39S ribosomal protein L3,Mauremys reevesii,1.38205e-170,1255.0
XP_048694720.1, 39S ribosomal protein L3,Caretta caretta,7.715519999999999e-167,1231.0
XP_027306947.2, LOW QUALITY PROTEIN: 39S ribosomal protein L3,Anas platyrhynchos,6.47288e-163,1204.0
XP_015709558.1, 39S ribosomal protein L3,Coturnix japonica,3.9307599999999996e-162,1200.0
XP_046767189.1, 39S ribosomal protein L3,Gallus gallus,1.5187300000000003e-160,1188.0
XP_021566684.1, 39S ribosomal protein L3,Carlito syrichta,1.62733e-158,1165.0
XP_021244583.1, 39S ribosomal protein L3,Numida meleagris,2.92984e-158,1174.0
