query_id,protein_name,organism,e-value,score
XP_030672606.1, 28S ribosomal protein S22,Nomascus leucogenys,0.0,1870.0
NP_001125170.1, 28S ribosomal protein S22,Pongo abelii,0.0,1870.0
XP_003895086.1, 28S ribosomal protein S22,Papio anubis,0.0,1844.0
XP_012306518.1, 28S ribosomal protein S22,Aotus nancymaae,0.0,1717.0
XP_008982000.2, 28S ribosomal protein S22,Callithrix jacchus,0.0,1680.0
XP_045395198.1, 28S ribosomal protein S22,Lemur catta,0.0,1662.0
XP_012604592.1, 28S ribosomal protein S22,Microcebus murinus,0.0,1652.0
XP_032264490.1, 28S ribosomal protein S22,Phoca vitulina,0.0,1614.0
XP_008061069.1, 28S ribosomal protein S22,Carlito syrichta,0.0,1613.0
XP_001495392.3, 28S ribosomal protein S22,Equus caballus,0.0,1606.0
XP_017503966.2, 28S ribosomal protein S22,Manis javanica,0.0,1604.0
XP_034851684.1, 28S ribosomal protein S22,Mirounga leonina,0.0,1590.0
XP_036733142.1, 28S ribosomal protein S22,Manis pentadactyla,0.0,1590.0
XP_005863581.1, PREDICTED: 28S ribosomal protein S22,Myotis brandtii,0.0,1584.0
XP_002716598.1, 28S ribosomal protein S22,Oryctolagus cuniculus,0.0,1580.0
XP_029796028.1, 28S ribosomal protein S22,Suricata suricatta,0.0,1578.0
XP_037699838.1, 28S ribosomal protein S22,Choloepus didactylus,0.0,1575.0
XP_016006705.1, 28S ribosomal protein S22,Rousettus aegyptiacus,0.0,1575.0
XP_039074125.1, 28S ribosomal protein S22,Hyaena hyaena,0.0,1573.0
XP_010623890.1, 28S ribosomal protein S22,Fukomys damarensis,0.0,1571.0
XP_003992105.4, 28S ribosomal protein S22,Felis catus,0.0,1570.0
XP_006907256.1, 28S ribosomal protein S22,Pteropus alecto,0.0,1562.0
XP_005407842.1, PREDICTED: 28S ribosomal protein S22,Chinchilla lanigera,0.0,1555.0
XP_004448039.1, 28S ribosomal protein S22,Dasypus novemcinctus,0.0,1553.0
NP_001039784.1, 28S ribosomal protein S22,Bos taurus,0.0,1536.0
XP_005006765.1, 28S ribosomal protein S22,Cavia porcellus,0.0,1529.0
XP_024421945.1, 28S ribosomal protein S22,Desmodus rotundus,0.0,1529.0
XP_047639365.1, 28S ribosomal protein S22,Phacochoerus africanus,0.0,1514.0
XP_004279018.1, 28S ribosomal protein S22,Orcinus orca,0.0,1511.0
XP_005328125.1, 28S ribosomal protein S22,Ictidomys tridecemlineatus,0.0,1509.0
XP_037381789.1, 28S ribosomal protein S22,Talpa occidentalis,0.0,1507.0
XP_023394563.1, 28S ribosomal protein S22,Loxodonta africana,0.0,1503.0
XP_019519454.1, PREDICTED: 28S ribosomal protein S22,Hipposideros armiger,0.0,1490.0
XP_044992947.1, 28S ribosomal protein S22,Jaculus jaculus,0.0,1487.0
XP_003495529.1, 28S ribosomal protein S22,Cricetulus griseus,0.0,1487.0
XP_008842326.1, 28S ribosomal protein S22,Nannospalax galili,0.0,1485.0
XP_050013222.1, 28S ribosomal protein S22,Microtus fortis,0.0,1482.0
XP_005366746.1, 28S ribosomal protein S22,Microtus ochrogaster,0.0,1480.0
XP_045143383.1, 28S ribosomal protein S22,Echinops telfairi,0.0,1473.0
XP_020035764.1, 28S ribosomal protein S22,Castor canadensis,0.0,1471.0
XP_006846718.1, PREDICTED: 28S ribosomal protein S22,Chrysochloris asiatica,0.0,1467.0
XP_031199404.1, 28S ribosomal protein S22,Mastomys coucha,0.0,1461.0
XP_036995305.1, 28S ribosomal protein S22,Artibeus jamaicensis,0.0,1459.0
NP_001070998.1, 28S ribosomal protein S22,Rattus norvegicus,0.0,1458.0
XP_052043529.1, 28S ribosomal protein S22,Apodemus sylvaticus,0.0,1456.0
XP_007518913.1, PREDICTED: 28S ribosomal protein S22,Erinaceus europaeus,0.0,1455.0
NP_079761.1, 28S ribosomal protein S22,Mus musculus,0.0,1452.0
XP_028721887.1, 28S ribosomal protein S22,Peromyscus leucopus,0.0,1439.0
XP_040860152.1, 28S ribosomal protein S22,Ochotona curzoniae,0.0,1438.0
XP_005080790.1, 28S ribosomal protein S22,Mesocricetus auratus,0.0,1411.0
XP_021492254.1, 28S ribosomal protein S22,Meriones unguiculatus,0.0,1396.0
XP_003763781.3, 28S ribosomal protein S22,Sarcophilus harrisii,7.52459e-179,1314.0
XP_007494006.1, PREDICTED: 28S ribosomal protein S22,Monodelphis domestica,3.64905e-178,1310.0
XP_027700978.1, 28S ribosomal protein S22,Vombatus ursinus,6.2665399999999975e-177,1317.0
XP_043849456.1, LOW QUALITY PROTEIN: 28S ribosomal protein S22,Dromiciops gliroides,2.04222e-176,1303.0
XP_020841506.1, 28S ribosomal protein S22,Phascolarctos cinereus,2.4749100000000004e-176,1306.0
XP_036599981.1, 28S ribosomal protein S22,Trichosurus vulpecula,9.803039999999999e-176,1293.0
XP_048719304.1, 28S ribosomal protein S22,Caretta caretta,1.8901800000000003e-158,1176.0
XP_030432532.1, 28S ribosomal protein S22,Gopherus evgoodei,4.58436e-158,1174.0
XP_015726706.1, 28S ribosomal protein S22,Coturnix japonica,1.0644e-156,1164.0
XP_039343422.1, 28S ribosomal protein S22,Mauremys reevesii,6.645389999999999e-156,1160.0
XP_021251341.1, 28S ribosomal protein S22,Numida meleagris,5.66989e-154,1146.0
XP_040535012.1, 28S ribosomal protein S22,Gallus gallus,4.37591e-151,1127.0
XP_027319966.1, 28S ribosomal protein S22,Anas platyrhynchos,7.5157e-149,1113.0
