query_id,protein_name,organism,e-value,score
NP_114108.1, 28S ribosomal protein S5,Homo sapiens,0.0,2307.0
XP_003831027.1, 28S ribosomal protein S5,Pan paniscus,0.0,2299.0
XP_004031442.3, 28S ribosomal protein S5,Gorilla gorilla gorilla,0.0,2279.0
XP_032032350.1, 28S ribosomal protein S5,Hylobates moloch,0.0,2212.0
NP_001124839.1, 28S ribosomal protein S5,Pongo abelii,0.0,2198.0
XP_003281072.1, 28S ribosomal protein S5,Nomascus leucogenys,0.0,2121.0
XP_025209677.1, 28S ribosomal protein S5,Theropithecus gelada,0.0,2031.0
XP_008006122.1, 28S ribosomal protein S5,Chlorocebus sabaeus,0.0,2028.0
XP_050611081.1, 28S ribosomal protein S5,Macaca thibetana thibetana,0.0,2019.0
XP_011911164.1, PREDICTED: 28S ribosomal protein S5,Cercocebus atys,0.0,2016.0
XP_003941297.2, 28S ribosomal protein S5,Saimiri boliviensis boliviensis,0.0,2009.0
XP_023067266.2, 28S ribosomal protein S5,Piliocolobus tephrosceles,0.0,2007.0
XP_012293742.1, 28S ribosomal protein S5,Aotus nancymaae,0.0,2005.0
XP_033094706.1, 28S ribosomal protein S5,Trachypithecus francoisi,0.0,2002.0
XP_017375194.1, 28S ribosomal protein S5,Cebus imitator,0.0,2001.0
XP_032125371.1, 28S ribosomal protein S5,Sapajus apella,0.0,1988.0
XP_010360359.2, 28S ribosomal protein S5,Rhinopithecus roxellana,0.0,1979.0
XP_002757416.1, 28S ribosomal protein S5,Callithrix jacchus,0.0,1972.0
XP_011825080.1, PREDICTED: 28S ribosomal protein S5,Mandrillus leucophaeus,0.0,1942.0
XP_045406063.1, 28S ribosomal protein S5,Lemur catta,0.0,1932.0
XP_032699727.1, 28S ribosomal protein S5,Lontra canadensis,0.0,1931.0
XP_032208692.1, 28S ribosomal protein S5,Mustela erminea,0.0,1930.0
XP_044935088.1, 28S ribosomal protein S5,Mustela putorius furo,0.0,1929.0
XP_025850121.1, 28S ribosomal protein S5,Vulpes vulpes,0.0,1928.0
XP_022376136.1, 28S ribosomal protein S5,Enhydra lutris kenyoni,0.0,1926.0
XP_041612074.1, 28S ribosomal protein S5,Vulpes lagopus,0.0,1926.0
XP_011753514.1, 28S ribosomal protein S5,Macaca nemestrina,0.0,1924.0
XP_005575019.1, 28S ribosomal protein S5,Macaca fascicularis,0.0,1923.0
XP_047599814.1, 28S ribosomal protein S5,Lutra lutra,0.0,1922.0
XP_025309786.1, 28S ribosomal protein S5,Canis lupus dingo,0.0,1922.0
XP_044117579.1, 28S ribosomal protein S5,Neogale vison,0.0,1921.0
XP_032266334.1, 28S ribosomal protein S5,Phoca vitulina,0.0,1913.0
XP_035930745.1, 28S ribosomal protein S5,Halichoerus grypus,0.0,1913.0
XP_029793706.1, 28S ribosomal protein S5,Suricata suricatta,0.0,1913.0
XP_045835659.1, 28S ribosomal protein S5,Meles meles,0.0,1911.0
XP_036119368.1, 28S ribosomal protein S5,Molossus molossus,0.0,1911.0
XP_046925345.1, 28S ribosomal protein S5,Lynx rufus,0.0,1909.0
XP_046517655.1, 28S ribosomal protein S5,Equus quagga,0.0,1907.0
XP_008049913.1, 28S ribosomal protein S5,Carlito syrichta,0.0,1901.0
XP_014708177.1, 28S ribosomal protein S5,Equus asinus,0.0,1900.0
XP_030167022.1, 28S ribosomal protein S5,Lynx canadensis,0.0,1900.0
XP_026889487.1, 28S ribosomal protein S5,Acinonyx jubatus,0.0,1897.0
XP_049508128.1, 28S ribosomal protein S5,Panthera uncia,0.0,1897.0
XP_042789020.1, 28S ribosomal protein S5,Panthera leo,0.0,1895.0
XP_045302893.1, 28S ribosomal protein S5,Leopardus geoffroyi,0.0,1895.0
XP_001494506.3, 28S ribosomal protein S5,Equus caballus,0.0,1895.0
XP_034856912.1, 28S ribosomal protein S5,Mirounga leonina,0.0,1894.0
XP_003984321.2, 28S ribosomal protein S5,Felis catus,0.0,1893.0
XP_045740471.1, 28S ribosomal protein S5,Mirounga angustirostris,0.0,1892.0
XP_003799309.1, 28S ribosomal protein S5,Otolemur garnettii,0.0,1891.0
XP_025783150.1, 28S ribosomal protein S5,Puma concolor,0.0,1891.0
XP_027993504.1, 28S ribosomal protein S5,Eptesicus fuscus,0.0,1891.0
XP_004312773.1, 28S ribosomal protein S5,Tursiops truncatus,0.0,1890.0
XP_007082423.1, 28S ribosomal protein S5,Panthera tigris,0.0,1890.0
XP_014438933.1, 28S ribosomal protein S5,Tupaia chinensis,0.0,1889.0
XP_039087713.1, 28S ribosomal protein S5,Hyaena hyaena,0.0,1888.0
XP_019301355.1, PREDICTED: 28S ribosomal protein S5,Panthera pardus,0.0,1886.0
XP_032509021.1, 28S ribosomal protein S5,Phocoena sinus,0.0,1886.0
XP_043459966.1, 28S ribosomal protein S5,Prionailurus bengalensis,0.0,1886.0
XP_004277848.1, 28S ribosomal protein S5,Orcinus orca,0.0,1885.0
XP_027775604.1, 28S ribosomal protein S5,Marmota flaviventris,0.0,1885.0
XP_002709627.1, PREDICTED: 28S ribosomal protein S5,Oryctolagus cuniculus,0.0,1884.0
XP_007118525.1, 28S ribosomal protein S5,Physeter catodon,0.0,1883.0
XP_045664929.1, 28S ribosomal protein S5,Ursus americanus,0.0,1883.0
XP_030694846.1, 28S ribosomal protein S5,Globicephala melas,0.0,1882.0
XP_046276064.1, 28S ribosomal protein S5,Marmota monax,0.0,1881.0
XP_006059903.4, 28S ribosomal protein S5,Bubalus bubalis,0.0,1881.0
XP_008698367.1, 28S ribosomal protein S5,Ursus maritimus,0.0,1880.0
XP_029088453.1, 28S ribosomal protein S5,Monodon monoceros,0.0,1877.0
XP_036291986.1, 28S ribosomal protein S5,Pipistrellus kuhlii,0.0,1876.0
XP_002927098.2, 28S ribosomal protein S5,Ailuropoda melanoleuca,0.0,1875.0
XP_022454756.1, 28S ribosomal protein S5,Delphinapterus leucas,0.0,1874.0
XP_040123490.1, 28S ribosomal protein S5,Oryx dammah,0.0,1873.0
XP_024599686.1, 28S ribosomal protein S5,Neophocaena asiaeorientalis asiaeorientalis,0.0,1873.0
XP_019581413.1, PREDICTED: 28S ribosomal protein S5,Rhinolophus sinicus,0.0,1872.0
XP_043774682.1, 28S ribosomal protein S5,Cervus elaphus,0.0,1871.0
XP_020732433.1, 28S ribosomal protein S5,Odocoileus virginianus texanus,0.0,1870.0
XP_043323691.1, 28S ribosomal protein S5,Cervus canadensis,0.0,1868.0
XP_027822914.1, 28S ribosomal protein S5,Ovis aries,0.0,1865.0
XP_036912654.1, 28S ribosomal protein S5,Sturnira hondurensis,0.0,1865.0
XP_036729083.1, 28S ribosomal protein S5,Balaenoptera musculus,0.0,1865.0
XP_007197426.1, 28S ribosomal protein S5,Balaenoptera acutorostrata scammoni,0.0,1861.0
XP_021553216.1, 28S ribosomal protein S5,Neomonachus schauinslandi,0.0,1861.0
XP_003124867.3, 28S ribosomal protein S5,Sus scrofa,0.0,1860.0
XP_047637183.1, 28S ribosomal protein S5,Phacochoerus africanus,0.0,1860.0
XP_017910314.1, PREDICTED: 28S ribosomal protein S5,Capra hircus,0.0,1858.0
XP_011811877.1, PREDICTED: 28S ribosomal protein S5,Colobus angolensis palliatus,0.0,1858.0
XP_045684583.1, 28S ribosomal protein S5,Phyllostomus hastatus,0.0,1857.0
XP_036174407.1, 28S ribosomal protein S5,Myotis myotis,0.0,1856.0
XP_032956759.1, 28S ribosomal protein S5,Rhinolophus ferrumequinum,0.0,1856.0
XP_012875329.1, PREDICTED: 28S ribosomal protein S5,Dipodomys ordii,0.0,1853.0
XP_048193381.1, 28S ribosomal protein S5,Perognathus longimembris pacificus,0.0,1853.0
XP_042551456.1, 28S ribosomal protein S5,Dipodomys spectabilis,0.0,1853.0
XP_008505029.1, PREDICTED: 28S ribosomal protein S5,Equus przewalskii,0.0,1852.0
XP_004399906.1, PREDICTED: 28S ribosomal protein S5,Odobenus rosmarus divergens,0.0,1846.0
XP_024432475.1, 28S ribosomal protein S5,Desmodus rotundus,0.0,1845.0
XP_004844395.1, 28S ribosomal protein S5,Heterocephalus glaber,0.0,1841.0
XP_004369412.1, 28S ribosomal protein S5,Trichechus manatus latirostris,0.0,1840.0
XP_027479116.1, 28S ribosomal protein S5,Zalophus californianus,0.0,1839.0
XP_003471599.1, 28S ribosomal protein S5,Cavia porcellus,0.0,1837.0
XP_027973040.1, 28S ribosomal protein S5,Eumetopias jubatus,0.0,1836.0
XP_006100916.1, 28S ribosomal protein S5,Myotis lucifugus,0.0,1835.0
XP_015355234.1, 28S ribosomal protein S5,Marmota marmota marmota,0.0,1833.0
NP_001039588.1, 28S ribosomal protein S5,Bos taurus,0.0,1833.0
XP_025723955.1, 28S ribosomal protein S5,Callorhinus ursinus,0.0,1831.0
XP_010957312.1, 28S ribosomal protein S5,Camelus bactrianus,0.0,1827.0
XP_012788368.1, PREDICTED: 28S ribosomal protein S5,Sorex araneus,0.0,1827.0
XP_045003550.1, 28S ribosomal protein S5,Jaculus jaculus,0.0,1822.0
XP_027410343.1, 28S ribosomal protein S5,Bos indicus x Bos taurus,0.0,1821.0
XP_010983014.1, 28S ribosomal protein S5,Camelus dromedarius,0.0,1819.0
XP_004633210.1, 28S ribosomal protein S5,Octodon degus,0.0,1819.0
XP_007957708.1, 28S ribosomal protein S5,Orycteropus afer afer,0.0,1819.0
XP_006177697.2, 28S ribosomal protein S5,Camelus ferus,0.0,1817.0
XP_017521239.1, 28S ribosomal protein S5,Manis javanica,0.0,1815.0
XP_010636463.1, 28S ribosomal protein S5,Fukomys damarensis,0.0,1814.0
XP_037383744.1, 28S ribosomal protein S5,Talpa occidentalis,0.0,1814.0
XP_040849448.1, 28S ribosomal protein S5,Ochotona curzoniae,0.0,1813.0
XP_049640365.1, 28S ribosomal protein S5,Suncus etruscus,0.0,1813.0
XP_005400698.1, PREDICTED: 28S ribosomal protein S5,Chinchilla lanigera,0.0,1808.0
