query_id,protein_name,organism,e-value,score
NP_061870.2, 28S ribosomal protein S21,Homo sapiens,3.30687e-58,462.0
XP_008968724.1, 28S ribosomal protein S21,Pan paniscus,1.5613800000000004e-56,451.0
XP_026312969.1, 28S ribosomal protein S21,Piliocolobus tephrosceles,5.22564e-56,448.0
XP_012366724.1, 28S ribosomal protein S21,Nomascus leucogenys,2.65456e-55,443.0
XP_002759913.1, 28S ribosomal protein S21,Callithrix jacchus,9.80678e-55,439.0
XP_046940750.1, 28S ribosomal protein S21,Lynx rufus,1.83386e-54,438.0
XP_008017443.1, 28S ribosomal protein S21,Chlorocebus sabaeus,2.41321e-54,437.0
XP_003895973.1, 28S ribosomal protein S21,Papio anubis,2.66389e-54,437.0
XP_042537768.1, 28S ribosomal protein S21,Dipodomys spectabilis,5.26259e-54,435.0
NP_001106778.1, 28S ribosomal protein S21,Bos taurus,9.73342e-54,433.0
XP_015978355.1, 28S ribosomal protein S21,Rousettus aegyptiacus,1.02828e-53,433.0
XP_008693943.1, 28S ribosomal protein S21,Ursus maritimus,1.2123999999999996e-53,432.0
XP_037682025.1, 28S ribosomal protein S21,Choloepus didactylus,1.42949e-53,432.0
XP_039315898.1, 28S ribosomal protein S21,Saimiri boliviensis boliviensis,2.03136e-53,431.0
XP_010614693.1, 28S ribosomal protein S21,Fukomys damarensis,2.14601e-53,431.0
XP_012870514.1, PREDICTED: 28S ribosomal protein S21,Dipodomys ordii,2.19367e-53,431.0
XP_004854025.1, 28S ribosomal protein S21,Heterocephalus glaber,2.70259e-53,430.0
XP_020767567.1, 28S ribosomal protein S21,Odocoileus virginianus texanus,2.88665e-53,430.0
XP_047421895.1, 28S ribosomal protein S21,Sciurus carolinensis,2.91853e-53,430.0
XP_045295746.1, 28S ribosomal protein S21,Leopardus geoffroyi,3.75707e-53,429.0
XP_012317999.1, 28S ribosomal protein S21,Aotus nancymaae,3.75707e-53,429.0
NP_001253843.1, 28S ribosomal protein S21,Macaca mulatta,3.79855e-53,429.0
XP_032107746.1, 28S ribosomal protein S21,Sapajus apella,3.84049e-53,429.0
XP_004716642.1, 28S ribosomal protein S21,Echinops telfairi,4.10205e-53,429.0
XP_004461672.1, 28S ribosomal protein S21,Dasypus novemcinctus,4.8365300000000015e-53,428.0
XP_006919799.1, 28S ribosomal protein S21,Pteropus alecto,4.8365300000000015e-53,428.0
XP_039102294.1, 28S ribosomal protein S21,Hyaena hyaena,5.16882e-53,429.0
XP_006861427.1, PREDICTED: 28S ribosomal protein S21,Chrysochloris asiatica,6.0909e-53,428.0
XP_004618121.1, PREDICTED: 28S ribosomal protein S21,Sorex araneus,6.4346600000000005e-53,427.0
XP_026342516.1, 28S ribosomal protein S21,Ursus arctos,6.50571e-53,427.0
XP_003355248.1, 28S ribosomal protein S21,Sus scrofa,6.57754e-53,427.0
XP_032451071.1, 28S ribosomal protein S21,Lynx canadensis,7.10306e-53,427.0
XP_004404257.1, PREDICTED: 28S ribosomal protein S21,Odobenus rosmarus divergens,7.34095e-53,427.0
XP_012514295.1, PREDICTED: 28S ribosomal protein S21,Propithecus coquereli,7.6794400000000015e-53,432.0
XP_003639676.1, 28S ribosomal protein S21,Canis lupus familiaris,9.24483e-53,426.0
XP_047681848.1, 28S ribosomal protein S21,Prionailurus viverrinus,1.09001e-52,426.0
XP_002715645.1, 28S ribosomal protein S21,Oryctolagus cuniculus,1.15153e-52,426.0
XP_008582937.1, PREDICTED: 28S ribosomal protein S21,Galeopterus variegatus,1.24354e-52,426.0
XP_032947892.1, 28S ribosomal protein S21,Rhinolophus ferrumequinum,1.24354e-52,426.0
